I1028 12:35:14.737182       1 flags.go:52] FLAG: --address=":8085"
I1028 15:55:49.377462       1 static_autoscaler.go:412] Starting scale down
I1028 15:55:49.377498       1 scale_down.go:706] No candidates for scale down
I1028 15:55:59.386790       1 static_autoscaler.go:147] Starting main loop
I1028 15:55:59.387079       1 utils.go:626] No pod using affinity / antiaffinity found in cluster, disabling affinity predicate for this loop
I1028 15:55:59.387095       1 static_autoscaler.go:303] Filtering out schedulables
I1028 15:55:59.387149       1 static_autoscaler.go:320] No schedulable pods
I1028 15:55:59.387163       1 static_autoscaler.go:328] No unschedulable pods
I1028 15:55:59.387173       1 static_autoscaler.go:375] Calculating unneeded nodes
I1028 15:55:59.387184       1 utils.go:574] Skipping ip-192-168-122-52.ec2.internal - no node group config
I1028 15:55:59.387225       1 scale_down.go:379] Scale-down calculation: ignoring 2 nodes unremovable in the last 5m0s
I1028 15:55:59.387278       1 static_autoscaler.go:402] Scale down status: unneededOnly=false lastScaleUpTime=2020-10-28 15:50:58.033899904 +0000 UTC m=+11743.425083639 lastScaleDownDeleteTime=2020-10-28 15:44:46.287306511 +0000 UTC m=+11371.678490270 lastScaleDownFailTime=2020-10-28 12:35:34.086115968 +0000 UTC m=+19.477299642 scaleDownForbidden=false isDeleteInProgress=false
I1028 15:55:59.387303       1 static_autoscaler.go:412] Starting scale down
I1028 15:55:59.387337       1 scale_down.go:706] No candidates for scale down
I1028 15:56:02.579577       1 reflector.go:370] k8s.io/autoscaler/cluster-autoscaler/utils/kubernetes/listers.go:329: Watch close - *v1.ReplicationController total 0 items received
I1028 15:56:09.396513       1 static_autoscaler.go:147] Starting main loop
I1028 15:56:09.396834       1 utils.go:626] No pod using affinity / antiaffinity found in cluster, disabling affinity predicate for this loop
I1028 15:56:09.396854       1 static_autoscaler.go:303] Filtering out schedulables
I1028 15:56:09.396915       1 static_autoscaler.go:320] No schedulable pods
I1028 15:56:09.396930       1 static_autoscaler.go:328] No unschedulable pods
I1028 15:56:09.396941       1 static_autoscaler.go:375] Calculating unneeded nodes
I1028 15:56:09.396954       1 utils.go:574] Skipping ip-192-168-122-52.ec2.internal - no node group config
I1028 15:56:09.397001       1 scale_down.go:379] Scale-down calculation: ignoring 2 nodes unremovable in the last 5m0s
I1028 15:56:09.397061       1 static_autoscaler.go:402] Scale down status: unneededOnly=false lastScaleUpTime=2020-10-28 15:50:58.033899904 +0000 UTC m=+11743.425083639 lastScaleDownDeleteTime=2020-10-28 15:44:46.287306511 +0000 UTC m=+11371.678490270 lastScaleDownFailTime=2020-10-28 12:35:34.086115968 +0000 UTC m=+19.477299642 scaleDownForbidden=false isDeleteInProgress=false
I1028 15:56:09.397087       1 static_autoscaler.go:412] Starting scale down
I1028 15:56:09.397125       1 scale_down.go:706] No candidates for scale down
I1028 15:56:19.406103       1 static_autoscaler.go:147] Starting main loop
I1028 15:56:19.406402       1 utils.go:626] No pod using affinity / antiaffinity found in cluster, disabling affinity predicate for this loop
I1028 15:56:19.406425       1 static_autoscaler.go:303] Filtering out schedulables
I1028 15:56:19.406478       1 static_autoscaler.go:320] No schedulable pods
I1028 15:56:19.406498       1 static_autoscaler.go:328] No unschedulable pods
I1028 15:56:19.406514       1 static_autoscaler.go:375] Calculating unneeded nodes
I1028 15:56:19.406533       1 utils.go:574] Skipping ip-192-168-122-52.ec2.internal - no node group config
I1028 15:56:19.406576       1 scale_down.go:379] Scale-down calculation: ignoring 2 nodes unremovable in the last 5m0s
I1028 15:56:19.406635       1 static_autoscaler.go:402] Scale down status: unneededOnly=false lastScaleUpTime=2020-10-28 15:50:58.033899904 +0000 UTC m=+11743.425083639 lastScaleDownDeleteTime=2020-10-28 15:44:46.287306511 +0000 UTC m=+11371.678490270 lastScaleDownFailTime=2020-10-28 12:35:34.086115968 +0000 UTC m=+19.477299642 scaleDownForbidden=false isDeleteInProgress=false
I1028 15:56:19.406668       1 static_autoscaler.go:412] Starting scale down
I1028 15:56:19.406708       1 scale_down.go:706] No candidates for scale down
I1028 15:56:28.774457       1 reflector.go:370] k8s.io/autoscaler/cluster-autoscaler/utils/kubernetes/listers.go:349: Watch close - *v1.ReplicaSet total 8 items received
I1028 15:56:29.415754       1 static_autoscaler.go:147] Starting main loop
I1028 15:56:29.416052       1 utils.go:626] No pod using affinity / antiaffinity found in cluster, disabling affinity predicate for this loop
I1028 15:56:29.416070       1 static_autoscaler.go:303] Filtering out schedulables
I1028 15:56:29.416124       1 static_autoscaler.go:320] No schedulable pods
I1028 15:56:29.416138       1 static_autoscaler.go:328] No unschedulable pods
I1028 15:56:29.416148       1 static_autoscaler.go:375] Calculating unneeded nodes
I1028 15:56:29.416160       1 utils.go:574] Skipping ip-192-168-122-52.ec2.internal - no node group config
I1028 15:56:29.416202       1 scale_down.go:379] Scale-down calculation: ignoring 2 nodes unremovable in the last 5m0s
I1028 15:56:29.416256       1 static_autoscaler.go:402] Scale down status: unneededOnly=false lastScaleUpTime=2020-10-28 15:50:58.033899904 +0000 UTC m=+11743.425083639 lastScaleDownDeleteTime=2020-10-28 15:44:46.287306511 +0000 UTC m=+11371.678490270 lastScaleDownFailTime=2020-10-28 12:35:34.086115968 +0000 UTC m=+19.477299642 scaleDownForbidden=false isDeleteInProgress=false
I1028 15:56:29.416279       1 static_autoscaler.go:412] Starting scale down
I1028 15:56:29.416313       1 scale_down.go:706] No candidates for scale down
I1028 15:56:39.425488       1 static_autoscaler.go:147] Starting main loop
I1028 15:56:39.425817       1 utils.go:626] No pod using affinity / antiaffinity found in cluster, disabling affinity predicate for this loop
I1028 15:56:39.425834       1 static_autoscaler.go:303] Filtering out schedulables
I1028 15:56:39.425895       1 static_autoscaler.go:320] No schedulable pods
I1028 15:56:39.425911       1 static_autoscaler.go:328] No unschedulable pods
I1028 15:56:39.425924       1 static_autoscaler.go:375] Calculating unneeded nodes
I1028 15:56:39.425944       1 utils.go:574] Skipping ip-192-168-122-52.ec2.internal - no node group config
I1028 15:56:39.425989       1 scale_down.go:379] Scale-down calculation: ignoring 2 nodes unremovable in the last 5m0s
I1028 15:56:39.426064       1 static_autoscaler.go:402] Scale down status: unneededOnly=false lastScaleUpTime=2020-10-28 15:50:58.033899904 +0000 UTC m=+11743.425083639 lastScaleDownDeleteTime=2020-10-28 15:44:46.287306511 +0000 UTC m=+11371.678490270 lastScaleDownFailTime=2020-10-28 12:35:34.086115968 +0000 UTC m=+19.477299642 scaleDownForbidden=false isDeleteInProgress=false
I1028 15:56:39.426093       1 static_autoscaler.go:412] Starting scale down
I1028 15:56:39.426133       1 scale_down.go:706] No candidates for scale down
I1028 15:56:40.077097       1 reflector.go:370] k8s.io/client-go/informers/factory.go:132: Watch close - *v1.ReplicationController total 0 items received
I1028 15:56:43.079899       1 reflector.go:370] k8s.io/client-go/informers/factory.go:132: Watch close - *v1.StatefulSet total 0 items received
I1028 15:56:49.435528       1 static_autoscaler.go:147] Starting main loop
I1028 15:56:49.435577       1 auto_scaling_groups.go:354] Regenerating instance to ASG map for ASGs: [eksctl-eks-spot-demo-nodegroup-SPOT-NodeGroup-CTS7Q22CLVPT eksctl-eks-spot-demo-nodegroup-OnDemand-NodeGroup-1WBT5PP03OQ4J]
I1028 15:56:49.589404       1 aws_manager.go:263] Refreshed ASG list, next refresh after 2020-10-28 15:57:49.589396024 +0000 UTC m=+12154.980579730
I1028 15:56:49.589634       1 utils.go:626] No pod using affinity / antiaffinity found in cluster, disabling affinity predicate for this loop
I1028 15:56:49.589652       1 static_autoscaler.go:303] Filtering out schedulables
I1028 15:56:49.589698       1 static_autoscaler.go:320] No schedulable pods
I1028 15:56:49.589716       1 static_autoscaler.go:328] No unschedulable pods
I1028 15:56:49.589732       1 static_autoscaler.go:375] Calculating unneeded nodes
I1028 15:56:49.589744       1 utils.go:574] Skipping ip-192-168-122-52.ec2.internal - no node group config
I1028 15:56:49.589780       1 scale_down.go:379] Scale-down calculation: ignoring 2 nodes unremovable in the last 5m0s
I1028 15:56:49.589840       1 static_autoscaler.go:402] Scale down status: unneededOnly=false lastScaleUpTime=2020-10-28 15:50:58.033899904 +0000 UTC m=+11743.425083639 lastScaleDownDeleteTime=2020-10-28 15:44:46.287306511 +0000 UTC m=+11371.678490270 lastScaleDownFailTime=2020-10-28 12:35:34.086115968 +0000 UTC m=+19.477299642 scaleDownForbidden=false isDeleteInProgress=false
I1028 15:56:49.589862       1 static_autoscaler.go:412] Starting scale down
I1028 15:56:49.589898       1 scale_down.go:706] No candidates for scale down
I1028 15:56:59.599126       1 static_autoscaler.go:147] Starting main loop
I1028 15:56:59.599437       1 utils.go:626] No pod using affinity / antiaffinity found in cluster, disabling affinity predicate for this loop
I1028 15:56:59.599456       1 static_autoscaler.go:303] Filtering out schedulables
I1028 15:56:59.599512       1 static_autoscaler.go:320] No schedulable pods
I1028 15:56:59.599531       1 static_autoscaler.go:328] No unschedulable pods
I1028 15:56:59.599542       1 static_autoscaler.go:375] Calculating unneeded nodes
I1028 15:56:59.599554       1 utils.go:574] Skipping ip-192-168-122-52.ec2.internal - no node group config
I1028 15:56:59.599600       1 scale_down.go:379] Scale-down calculation: ignoring 2 nodes unremovable in the last 5m0s
I1028 15:56:59.599665       1 static_autoscaler.go:402] Scale down status: unneededOnly=false lastScaleUpTime=2020-10-28 15:50:58.033899904 +0000 UTC m=+11743.425083639 lastScaleDownDeleteTime=2020-10-28 15:44:46.287306511 +0000 UTC m=+11371.678490270 lastScaleDownFailTime=2020-10-28 12:35:34.086115968 +0000 UTC m=+19.477299642 scaleDownForbidden=false isDeleteInProgress=false
I1028 15:56:59.599691       1 static_autoscaler.go:412] Starting scale down
I1028 15:56:59.599727       1 scale_down.go:706] No candidates for scale down
I1028 15:57:09.075186       1 reflector.go:370] k8s.io/client-go/informers/factory.go:132: Watch close - *v1.Node total 30 items received
I1028 15:57:09.614936       1 static_autoscaler.go:147] Starting main loop
I1028 15:57:09.615273       1 utils.go:626] No pod using affinity / antiaffinity found in cluster, disabling affinity predicate for this loop
I1028 15:57:09.615291       1 static_autoscaler.go:303] Filtering out schedulables
I1028 15:57:09.615347       1 static_autoscaler.go:320] No schedulable pods
I1028 15:57:09.615361       1 static_autoscaler.go:328] No unschedulable pods
I1028 15:57:09.615375       1 static_autoscaler.go:375] Calculating unneeded nodes
I1028 15:57:09.615391       1 utils.go:574] Skipping ip-192-168-122-52.ec2.internal - no node group config
I1028 15:57:09.615431       1 scale_down.go:379] Scale-down calculation: ignoring 2 nodes unremovable in the last 5m0s
I1028 15:57:09.615485       1 static_autoscaler.go:402] Scale down status: unneededOnly=false lastScaleUpTime=2020-10-28 15:50:58.033899904 +0000 UTC m=+11743.425083639 lastScaleDownDeleteTime=2020-10-28 15:44:46.287306511 +0000 UTC m=+11371.678490270 lastScaleDownFailTime=2020-10-28 12:35:34.086115968 +0000 UTC m=+19.477299642 scaleDownForbidden=false isDeleteInProgress=false
I1028 15:57:09.615513       1 static_autoscaler.go:412] Starting scale down
I1028 15:57:09.615543       1 scale_down.go:706] No candidates for scale down
I1028 15:57:19.626202       1 static_autoscaler.go:147] Starting main loop
I1028 15:57:19.626512       1 utils.go:626] No pod using affinity / antiaffinity found in cluster, disabling affinity predicate for this loop
I1028 15:57:19.626529       1 static_autoscaler.go:303] Filtering out schedulables
I1028 15:57:19.626580       1 static_autoscaler.go:320] No schedulable pods
I1028 15:57:19.626594       1 static_autoscaler.go:328] No unschedulable pods
I1028 15:57:19.626603       1 static_autoscaler.go:375] Calculating unneeded nodes
I1028 15:57:19.626630       1 utils.go:574] Skipping ip-192-168-122-52.ec2.internal - no node group config
I1028 15:57:19.626673       1 scale_down.go:379] Scale-down calculation: ignoring 2 nodes unremovable in the last 5m0s
I1028 15:57:19.626749       1 static_autoscaler.go:402] Scale down status: unneededOnly=false lastScaleUpTime=2020-10-28 15:50:58.033899904 +0000 UTC m=+11743.425083639 lastScaleDownDeleteTime=2020-10-28 15:44:46.287306511 +0000 UTC m=+11371.678490270 lastScaleDownFailTime=2020-10-28 12:35:34.086115968 +0000 UTC m=+19.477299642 scaleDownForbidden=false isDeleteInProgress=false
I1028 15:57:19.626806       1 static_autoscaler.go:412] Starting scale down
I1028 15:57:19.626843       1 scale_down.go:706] No candidates for scale down
I1028 15:57:27.872704       1 reflector.go:370] k8s.io/autoscaler/cluster-autoscaler/utils/kubernetes/listers.go:359: Watch close - *v1.StatefulSet total 0 items received
I1028 15:57:29.636271       1 static_autoscaler.go:147] Starting main loop
I1028 15:57:29.636599       1 utils.go:626] No pod using affinity / antiaffinity found in cluster, disabling affinity predicate for this loop
I1028 15:57:29.636623       1 static_autoscaler.go:303] Filtering out schedulables
I1028 15:57:29.636681       1 static_autoscaler.go:320] No schedulable pods
I1028 15:57:29.636699       1 static_autoscaler.go:328] No unschedulable pods
I1028 15:57:29.636712       1 static_autoscaler.go:375] Calculating unneeded nodes
I1028 15:57:29.636727       1 utils.go:574] Skipping ip-192-168-122-52.ec2.internal - no node group config
I1028 15:57:29.636778       1 scale_down.go:379] Scale-down calculation: ignoring 2 nodes unremovable in the last 5m0s
I1028 15:57:29.636833       1 static_autoscaler.go:402] Scale down status: unneededOnly=false lastScaleUpTime=2020-10-28 15:50:58.033899904 +0000 UTC m=+11743.425083639 lastScaleDownDeleteTime=2020-10-28 15:44:46.287306511 +0000 UTC m=+11371.678490270 lastScaleDownFailTime=2020-10-28 12:35:34.086115968 +0000 UTC m=+19.477299642 scaleDownForbidden=false isDeleteInProgress=false
I1028 15:57:29.636858       1 static_autoscaler.go:412] Starting scale down
I1028 15:57:29.636912       1 scale_down.go:706] No candidates for scale down
I1028 15:57:38.977341       1 reflector.go:370] k8s.io/client-go/informers/factory.go:132: Watch close - *v1.ReplicaSet total 8 items received
I1028 15:57:39.646636       1 static_autoscaler.go:147] Starting main loop
I1028 15:57:39.646962       1 utils.go:626] No pod using affinity / antiaffinity found in cluster, disabling affinity predicate for this loop
I1028 15:57:39.646979       1 static_autoscaler.go:303] Filtering out schedulables
I1028 15:57:39.647032       1 static_autoscaler.go:320] No schedulable pods
I1028 15:57:39.647045       1 static_autoscaler.go:328] No unschedulable pods
I1028 15:57:39.647057       1 static_autoscaler.go:375] Calculating unneeded nodes
I1028 15:57:39.647069       1 utils.go:574] Skipping ip-192-168-122-52.ec2.internal - no node group config
I1028 15:57:39.647110       1 scale_down.go:379] Scale-down calculation: ignoring 2 nodes unremovable in the last 5m0s
I1028 15:57:39.647192       1 static_autoscaler.go:402] Scale down status: unneededOnly=false lastScaleUpTime=2020-10-28 15:50:58.033899904 +0000 UTC m=+11743.425083639 lastScaleDownDeleteTime=2020-10-28 15:44:46.287306511 +0000 UTC m=+11371.678490270 lastScaleDownFailTime=2020-10-28 12:35:34.086115968 +0000 UTC m=+19.477299642 scaleDownForbidden=false isDeleteInProgress=false
I1028 15:57:39.647219       1 static_autoscaler.go:412] Starting scale down
